Manufacturer,UPC,ISIS SKU,Part Name,Category,Bullet Point 1,Bullet Point 2,Bullet Point 3,Bullet Point 4,Bullet Point 5,Description 1,Description 2,Description 3,Image 1,Image 2,Image 3,Image 4,Image 5,Image 6,Image 7,Image 8,Instructions,T_Product Family,T_Cap Type,T_Feed Type,T_Filler Type,T_Inlet Type,T_Type,Capacity,Color,T_Foam/No Foam,Sending Unit,Size,Material,OHM Rating,Length,Width,Depth,T_Make
JAZ,,JAZ256-116-05,Fuel Cell,Fuel Systems.Fuel Cells,Seamless rotomolded cross linked polyethylene outer shell,D-Ring bail handle cap assembly,No aviation safety foam,240-33 OHM sending unit,360 degree mounting strap recesses,Seamless rotomolded cross linked polyethylene outer shell.  D-Ring bail handle cap assembly.  Includes aviation safety foam.  240-33 OHM sending unit.  360 degree mounting strap recesses.  2 inch deep sump in rear for better fuel pickup.  Two anodized AN-8 fast flow outlet fittings in sump.  One anodized AN-6 vent fitting.  Fuel level sending unit assembly installed.,|,,,,,,,,,,,Pro Drag,,,,,,16 Gallon,Natural,No Foam,240-33 OHM,,,,18.5'',18.5'',12'',
JAZ,,JAZ260-008-01,Fuel Cell,Fuel Systems.Fuel Cells,Seamless cross linked polyethylene outer shell,Includes aviation safety foam,"45 degree, 2 1/2 inch diameter filler with spring loaded flapper valve",Black color,360 degree mounting strap recesses,"Seamless cross linked polyethylene outer shell.  Includes aviation safety foam.  45 degree, 2 1/2 inch diameter filler with spring loaded flapper valve.  Pickup hose routed to right rear corner.  One anodized AN-8 tip valve vent fitting.  360 degree mounting strap recesses.  One AN-8 outlet fitting.",|,,260-008-01.jpg,,,,,,,,,Remote Fill,,,,,,8 Gallon,Black,w/Foam,,,,,20'',15'',7.5'',
JAZ,,JAZ260-008-05,Fuel Cell,Fuel Systems.Fuel Cells,Seamless cross linked polyethylene outer shell,Includes aviation safety foam,"45 degree, 2 1/2 inch diameter filler with spring loaded flapper valve",Natural color,360 degree mounting strap recesses,"Seamless cross linked polyethylene outer shell.  Includes aviation safety foam.  45 degree, 2 1/2 inch diameter filler with spring loaded flapper valve.  Pickup hose routed to right rear corner.  One anodized AN-8 tip valve vent fitting.  360 degree mounting strap recesses.  One AN-8 outlet fitting.",|,,,,,,,,,,,Remote Fill,,,,,,8 Gallon,Natural,w/Foam,,,,,20'',15'',7.5'',
JAZ,,JAZ260-008-NF,Fuel Cell,Fuel Systems.Fuel Cells,Seamless cross linked polyethylene outer shell,No aviation safety foam,"45 degree, 2 1/2 inch diameter filler with spring loaded flapper valve",Black color,360 degree mounting strap recesses,"Seamless cross linked polyethylene outer shell.  Includes aviation safety foam.  45 degree, 2 1/2 inch diameter filler with spring loaded flapper valve.  Pickup hose routed to right rear corner.  One anodized AN-8 tip valve vent fitting.  360 degree mounting strap recesses.  One AN-8 outlet fitting.",|,,260-008-01.jpg,,,,,,,,,Remote Fill,,,,,,8 Gallon,Black,No Foam,,,,,20'',15'',7.5'',
JAZ,,JAZ260-008-NF5,Fuel Cell,Fuel Systems.Fuel Cells,Seamless cross linked polyethylene outer shell,No aviation safety foam,"45 degree, 2 1/2 inch diameter filler with spring loaded flapper valve",Natural color,360 degree mounting strap recesses,"Seamless cross linked polyethylene outer shell.  Includes aviation safety foam.  45 degree, 2 1/2 inch diameter filler with spring loaded flapper valve.  Pickup hose routed to right rear corner.  One anodized AN-8 tip valve vent fitting.  360 degree mounting strap recesses.  One AN-8 outlet fitting.",|,,,,,,,,,,,Remote Fill,,,,,,8 Gallon,Natural,No Foam,,,,,20'',15'',7.5'',
JAZ,,JAZ260-010-01,Fuel Cell,Fuel Systems.Fuel Cells,Seamless cross linked polyethylene outer shell,Includes aviation safety foam,"45 degree, 2 1/2 inch diameter filler with spring loaded flapper valve",Black color,360 degree mounting strap recesses,"Seamless cross linked polyethylene outer shell.  Includes aviation safety foam.  45 degree, 2 1/2 inch diameter filler with spring loaded flapper valve.  Pickup hose routed to right rear corner.  One anodized AN-8 tip valve vent fitting.  360 degree mounting strap recesses.  One AN-8 outlet fitting.",|,,260-008-01.jpg,,,,,,,,,Remote Fill,,,,,,10 Gallon,Black,w/Foam,,,,,25'',9'',12'',
JAZ,,JAZ260-010-05,Fuel Cell,Fuel Systems.Fuel Cells,Seamless cross linked polyethylene outer shell,Includes aviation safety foam,"45 degree, 2 1/2 inch diameter filler with spring loaded flapper valve",Natural color,360 degree mounting strap recesses,"Seamless cross linked polyethylene outer shell.  Includes aviation safety foam.  45 degree, 2 1/2 inch diameter filler with spring loaded flapper valve.  Pickup hose routed to right rear corner.  One anodized AN-8 tip valve vent fitting.  360 degree mounting strap recesses.  One AN-8 outlet fitting.",|,,,,,,,,,,,Remote Fill,,,,,,10 Gallon,Natural,w/Foam,,,,,25'',9'',12'',
JAZ,,JAZ260-010-NF,Fuel Cell,Fuel Systems.Fuel Cells,Seamless cross linked polyethylene outer shell,No aviation safety foam,"45 degree, 2 1/2 inch diameter filler with spring loaded flapper valve",Black color,360 degree mounting strap recesses,"Seamless cross linked polyethylene outer shell.  Includes aviation safety foam.  45 degree, 2 1/2 inch diameter filler with spring loaded flapper valve.  Pickup hose routed to right rear corner.  One anodized AN-8 tip valve vent fitting.  360 degree mounting strap recesses.  One AN-8 outlet fitting.",|,,260-008-01.jpg,,,,,,,,,Remote Fill,,,,,,10 Gallon,Black,No Foam,,,,,25'',9'',12'',
JAZ,,JAZ260-010-NF5,Fuel Cell,Fuel Systems.Fuel Cells,Seamless cross linked polyethylene outer shell,No aviation safety foam,"45 degree, 2 1/2 inch diameter filler with spring loaded flapper valve",Natural color,360 degree mounting strap recesses,"Seamless cross linked polyethylene outer shell.  Includes aviation safety foam.  45 degree, 2 1/2 inch diameter filler with spring loaded flapper valve.  Pickup hose routed to right rear corner.  One anodized AN-8 tip valve vent fitting.  360 degree mounting strap recesses.  One AN-8 outlet fitting.",|,,,,,,,,,,,Remote Fill,,,,,,10 Gallon,Natural,No Foam,,,,,25'',9'',12'',
JAZ,,JAZ260-012-01,Fuel Cell,Fuel Systems.Fuel Cells,Seamless cross linked polyethylene outer shell,Includes aviation safety foam,"45 degree, 2 1/2 inch diameter filler with spring loaded flapper valve",Black color,360 degree mounting strap recesses,"Seamless cross linked polyethylene outer shell.  Includes aviation safety foam.  45 degree, 2 1/2 inch diameter filler with spring loaded flapper valve.  Pickup hose routed to right rear corner.  One anodized AN-8 tip valve vent fitting.  360 degree mounting strap recesses.  One AN-8 outlet fitting.",|,,260-008-01.jpg,,,,,,,,,Remote Fill,,,,,,12 Gallon,Black,w/Foam,,,,,17.5'',16'',10'',
JAZ,,JAZ260-012-05,Fuel Cell,Fuel Systems.Fuel Cells,Seamless cross linked polyethylene outer shell,Includes aviation safety foam,"45 degree, 2 1/2 inch diameter filler with spring loaded flapper valve",Natural color,360 degree mounting strap recesses,"Seamless cross linked polyethylene outer shell.  Includes aviation safety foam.  45 degree, 2 1/2 inch diameter filler with spring loaded flapper valve.  Pickup hose routed to right rear corner.  One anodized AN-8 tip valve vent fitting.  360 degree mounting strap recesses.  One AN-8 outlet fitting.",|,,,,,,,,,,,Remote Fill,,,,,,12 Gallon,Natural,w/Foam,,,,,17.5'',16'',10'',
JAZ,,JAZ260-012-NF,Fuel Cell,Fuel Systems.Fuel Cells,Seamless cross linked polyethylene outer shell,No aviation safety foam,"45 degree, 2 1/2 inch diameter filler with spring loaded flapper valve",Black color,360 degree mounting strap recesses,"Seamless cross linked polyethylene outer shell.  Includes aviation safety foam.  45 degree, 2 1/2 inch diameter filler with spring loaded flapper valve.  Pickup hose routed to right rear corner.  One anodized AN-8 tip valve vent fitting.  360 degree mounting strap recesses.  One AN-8 outlet fitting.",|,,260-008-01.jpg,,,,,,,,,Remote Fill,,,,,,12 Gallon,Black,No Foam,,,,,17.5'',16'',10'',
JAZ,,JAZ260-012-NF5,Fuel Cell,Fuel Systems.Fuel Cells,Seamless cross linked polyethylene outer shell,No aviation safety foam,"45 degree, 2 1/2 inch diameter filler with spring loaded flapper valve",Natural color,360 degree mounting strap recesses,"Seamless cross linked polyethylene outer shell.  Includes aviation safety foam.  45 degree, 2 1/2 inch diameter filler with spring loaded flapper valve.  Pickup hose routed to right rear corner.  One anodized AN-8 tip valve vent fitting.  360 degree mounting strap recesses.  One AN-8 outlet fitting.",|,,,,,,,,,,,Remote Fill,,,,,,12 Gallon,Natural,No Foam,,,,,17.5'',16'',10'',
JAZ,,JAZ260-016-01,Fuel Cell,Fuel Systems.Fuel Cells,Seamless cross linked polyethylene outer shell,Includes aviation safety foam,"45 degree, 2 1/2 inch diameter filler with spring loaded flapper valve",Black color,360 degree mounting strap recesses,"Seamless cross linked polyethylene outer shell.  Includes aviation safety foam.  45 degree, 2 1/2 inch diameter filler with spring loaded flapper valve.  Pickup hose routed to right rear corner.  One anodized AN-8 tip valve vent fitting.  360 degree mounting strap recesses.  One AN-8 outlet fitting.",|,,260-008-01.jpg,,,,,,,,,Remote Fill,,,,,,16 Gallon,Black,w/Foam,,,,,25'',17'',10'',
JAZ,,JAZ260-016-05,Fuel Cell,Fuel Systems.Fuel Cells,Seamless cross linked polyethylene outer shell,Includes aviation safety foam,"45 degree, 2 1/2 inch diameter filler with spring loaded flapper valve",Natural color,360 degree mounting strap recesses,"Seamless cross linked polyethylene outer shell.  Includes aviation safety foam.  45 degree, 2 1/2 inch diameter filler with spring loaded flapper valve.  Pickup hose routed to right rear corner.  One anodized AN-8 tip valve vent fitting.  360 degree mounting strap recesses.  One AN-8 outlet fitting.",|,,,,,,,,,,,Remote Fill,,,,,,16 Gallon,Natural,w/Foam,,,,,25'',17'',10'',
JAZ,,JAZ260-016-NF,Fuel Cell,Fuel Systems.Fuel Cells,Seamless cross linked polyethylene outer shell,No aviation safety foam,"45 degree, 2 1/2 inch diameter filler with spring loaded flapper valve",Black color,360 degree mounting strap recesses,"Seamless cross linked polyethylene outer shell.  Includes aviation safety foam.  45 degree, 2 1/2 inch diameter filler with spring loaded flapper valve.  Pickup hose routed to right rear corner.  One anodized AN-8 tip valve vent fitting.  360 degree mounting strap recesses.  One AN-8 outlet fitting.",|,,260-008-01.jpg,,,,,,,,,Remote Fill,,,,,,16 Gallon,Black,No Foam,,,,,25'',17'',10'',
JAZ,,JAZ260-016-NF5,Fuel Cell,Fuel Systems.Fuel Cells,Seamless cross linked polyethylene outer shell,No aviation safety foam,"45 degree, 2 1/2 inch diameter filler with spring loaded flapper valve",Natural color,360 degree mounting strap recesses,"Seamless cross linked polyethylene outer shell.  Includes aviation safety foam.  45 degree, 2 1/2 inch diameter filler with spring loaded flapper valve.  Pickup hose routed to right rear corner.  One anodized AN-8 tip valve vent fitting.  360 degree mounting strap recesses.  One AN-8 outlet fitting.",|,,,,,,,,,,,Remote Fill,,,,,,16 Gallon,Natural,No Foam,,,,,25'',17'',10'',
JAZ,,JAZ260-022-01,Fuel Cell,Fuel Systems.Fuel Cells,Seamless cross linked polyethylene outer shell,Includes aviation safety foam,"45 degree, 2 1/2 inch diameter filler with spring loaded flapper valve",Black color,360 degree mounting strap recesses,"Seamless cross linked polyethylene outer shell.  Includes aviation safety foam.  45 degree, 2 1/2 inch diameter filler with spring loaded flapper valve.  Pickup hose routed to right rear corner.  One anodized AN-8 tip valve vent fitting.  360 degree mounting strap recesses.  One AN-8 outlet fitting.",|,,260-008-01.jpg,,,,,,,,,Remote Fill,,,,,,22 Gallon,Black,w/Foam,,,,,25'',25'',9'',
JAZ,,JAZ260-022-05,Fuel Cell,Fuel Systems.Fuel Cells,Seamless cross linked polyethylene outer shell,Includes aviation safety foam,"45 degree, 2 1/2 inch diameter filler with spring loaded flapper valve",Natural color,360 degree mounting strap recesses,"Seamless cross linked polyethylene outer shell.  Includes aviation safety foam.  45 degree, 2 1/2 inch diameter filler with spring loaded flapper valve.  Pickup hose routed to right rear corner.  One anodized AN-8 tip valve vent fitting.  360 degree mounting strap recesses.  One AN-8 outlet fitting.",|,,,,,,,,,,,Remote Fill,,,,,,22 Gallon,Natural,w/Foam,,,,,25'',25'',9'',
JAZ,,JAZ260-022-NF,Fuel Cell,Fuel Systems.Fuel Cells,Seamless cross linked polyethylene outer shell,No aviation safety foam,"45 degree, 2 1/2 inch diameter filler with spring loaded flapper valve",Black color,360 degree mounting strap recesses,"Seamless cross linked polyethylene outer shell.  Includes aviation safety foam.  45 degree, 2 1/2 inch diameter filler with spring loaded flapper valve.  Pickup hose routed to right rear corner.  One anodized AN-8 tip valve vent fitting.  360 degree mounting strap recesses.  One AN-8 outlet fitting.",|,,260-008-01.jpg,,,,,,,,,Remote Fill,,,,,,22 Gallon,Black,No Foam,,,,,25'',25'',9'',
JAZ,,JAZ260-022-NF5,Fuel Cell,Fuel Systems.Fuel Cells,Seamless cross linked polyethylene outer shell,No aviation safety foam,"45 degree, 2 1/2 inch diameter filler with spring loaded flapper valve",Natural color,360 degree mounting strap recesses,"Seamless cross linked polyethylene outer shell.  Includes aviation safety foam.  45 degree, 2 1/2 inch diameter filler with spring loaded flapper valve.  Pickup hose routed to right rear corner.  One anodized AN-8 tip valve vent fitting.  360 degree mounting strap recesses.  One AN-8 outlet fitting.",|,,,,,,,,,,,Remote Fill,,,,,,22 Gallon,Natural,No Foam,,,,,25'',25'',9'',
JAZ,,JAZ260-032-01,Fuel Cell,Fuel Systems.Fuel Cells,Seamless cross linked polyethylene outer shell,Includes aviation safety foam,"45 degree, 2 1/2 inch diameter filler with spring loaded flapper valve",Black color,360 degree mounting strap recesses,"Seamless cross linked polyethylene outer shell.  Includes aviation safety foam.  45 degree, 2 1/2 inch diameter filler with spring loaded flapper valve.  Pickup hose routed to right rear corner.  One anodized AN-8 tip valve vent fitting.  360 degree mounting strap recesses.  One AN-8 outlet fitting.",|,,260-008-01.jpg,,,,,,,,,Remote Fill,,,,,,32 Gallon,Black,w/Foam,,,,,33'',17'',14'',
JAZ,,JAZ260-032-05,Fuel Cell,Fuel Systems.Fuel Cells,Seamless cross linked polyethylene outer shell,Includes aviation safety foam,"45 degree, 2 1/2 inch diameter filler with spring loaded flapper valve",Natural color,360 degree mounting strap recesses,"Seamless cross linked polyethylene outer shell.  Includes aviation safety foam.  45 degree, 2 1/2 inch diameter filler with spring loaded flapper valve.  Pickup hose routed to right rear corner.  One anodized AN-8 tip valve vent fitting.  360 degree mounting strap recesses.  One AN-8 outlet fitting.",|,,,,,,,,,,,Remote Fill,,,,,,32 Gallon,Natural,w/Foam,,,,,33'',17'',14'',
JAZ,,JAZ260-032-NF,Fuel Cell,Fuel Systems.Fuel Cells,Seamless cross linked polyethylene outer shell,No aviation safety foam,"45 degree, 2 1/2 inch diameter filler with spring loaded flapper valve",Black color,360 degree mounting strap recesses,"Seamless cross linked polyethylene outer shell.  Includes aviation safety foam.  45 degree, 2 1/2 inch diameter filler with spring loaded flapper valve.  Pickup hose routed to right rear corner.  One anodized AN-8 tip valve vent fitting.  360 degree mounting strap recesses.  One AN-8 outlet fitting.",|,,260-008-01.jpg,,,,,,,,,Remote Fill,,,,,,32 Gallon,Black,No Foam,,,,,33'',17'',14'',
JAZ,,JAZ260-032-NF5,Fuel Cell,Fuel Systems.Fuel Cells,Seamless cross linked polyethylene outer shell,No aviation safety foam,"45 degree, 2 1/2 inch diameter filler with spring loaded flapper valve",Natural color,360 degree mounting strap recesses,"Seamless cross linked polyethylene outer shell.  Includes aviation safety foam.  45 degree, 2 1/2 inch diameter filler with spring loaded flapper valve.  Pickup hose routed to right rear corner.  One anodized AN-8 tip valve vent fitting.  360 degree mounting strap recesses.  One AN-8 outlet fitting.",|,,,,,,,,,,,Remote Fill,,,,,,32 Gallon,Natural,No Foam,,,,,33'',17'',14'',
JAZ,,JAZ260-116-01,Fuel Cell,Fuel Systems.Fuel Cells,Seamless cross linked polyethylene outer shell,Includes aviation safety foam,"45 degree, 2 1/2 inch diameter filler with spring loaded flapper valve",Black color,360 degree mounting strap recesses,"Seamless cross linked polyethylene outer shell.  Includes aviation safety foam.  45 degree, 2 1/2 inch diameter filler with spring loaded flapper valve.  Pickup hose routed to right rear corner.  One anodized AN-8 tip valve vent fitting.  360 degree mounting strap recesses.  One AN-8 outlet fitting.",|,,260-008-01.jpg,,,,,,,,,Remote Fill,,,,,,16 Gallon,Black,w/Foam,,,,,18.5'',18.5'',12'',
JAZ,,JAZ260-116-05,Fuel Cell,Fuel Systems.Fuel Cells,Seamless cross linked polyethylene outer shell,Includes aviation safety foam,"45 degree, 2 1/2 inch diameter filler with spring loaded flapper valve",Natural color,360 degree mounting strap recesses,"Seamless cross linked polyethylene outer shell.  Includes aviation safety foam.  45 degree, 2 1/2 inch diameter filler with spring loaded flapper valve.  Pickup hose routed to right rear corner.  One anodized AN-8 tip valve vent fitting.  360 degree mounting strap recesses.  One AN-8 outlet fitting.",|,,,,,,,,,,,Remote Fill,,,,,,16 Gallon,Natural,w/Foam,,,,,18.5'',18.5'',12'',
